uid	taxid	organism	superkingdom	ph	temperature	pfam	lineage_identifiers	lineage_ranks	lineage_names
A0A2X4UI48	38310	Rhodococcus coprophilus	Bacteria	7.3	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 38310	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus coprophilus
A0A2X4TVV8	38310	Rhodococcus coprophilus	Bacteria	7.3	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 38310	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus coprophilus
A0A2X4UXU4	38310	Rhodococcus coprophilus	Bacteria	7.3	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 38310	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus coprophilus
A0A2X4TYC1	38310	Rhodococcus coprophilus	Bacteria	7.3	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 38310	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus coprophilus
A0A1F2Q453	1833	Rhodococcus erythropolis	Bacteria	7.19	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis
C3JVD5	596309	Rhodococcus erythropolis	Bacteria	7.19	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833, 596309	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis, Rhodococcus erythropolis SK121
C0ZRH0	234621	Rhodococcus erythropolis	Bacteria	7.19	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833, 234621	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis, Rhodococcus erythropolis PR4
C3JT83	596309	Rhodococcus erythropolis	Bacteria	7.19	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833, 596309	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis, Rhodococcus erythropolis SK121
A0A1F2PWX7	1833	Rhodococcus erythropolis	Bacteria	7.19	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis
A0A1F2PW28	1833	Rhodococcus erythropolis	Bacteria	7.19	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis
A0A1F2PVQ3	1833	Rhodococcus erythropolis	Bacteria	7.19	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis
A9QAE7	1833	Rhodococcus erythropolis	Bacteria	7.19	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1833	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus erythropolis
A0A161GFS2	1051973	Rhodococcus fascians	Bacteria	7.29	29.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1828, 1051973	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus fascians, Rhodococcus fascians D188
A0A165LUX6	1051973	Rhodococcus fascians	Bacteria	7.29	29.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1828, 1051973	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus fascians, Rhodococcus fascians D188
V9Q617	43767	Rhodococcus hoagii	Bacteria	7.26	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 43767	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus hoagii
Q0S8P0	101510	Rhodococcus jostii	Bacteria	7.3	29.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 132919, 101510	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus jostii, Rhodococcus jostii RHA1
Q0S9X3	101510	Rhodococcus jostii	Bacteria	7.3	29.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 132919, 101510	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus jostii, Rhodococcus jostii RHA1
Q0S3A8	101510	Rhodococcus jostii	Bacteria	7.3	29.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 132919, 101510	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus jostii, Rhodococcus jostii RHA1
A0A1B1JY92	37919	Rhodococcus opacus	Bacteria	7.27	27.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 37919	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus opacus
A0A1B1K3K1	37919	Rhodococcus opacus	Bacteria	7.27	27.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 37919	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus opacus
W4A4P8	1429046	Rhodococcus rhodochrous	Bacteria	7.26	29.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1829, 1429046	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus rhodochrous, Rhodococcus rhodochrous ATCC 21198
A0A098BP00	1830	Rhodococcus ruber	Bacteria	7.27	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1830	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus ruber
A0A0D8HR27	103808	Rhodococcus sp.	Bacteria	7.23	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 103808	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. AD45
A0A0K2YN42	260936	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 260936	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. RD6.2
A0A143QEL1	1653478	Rhodococcus sp.	Bacteria	7.23	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653478	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 1
A0A143QIH0	1653479	Rhodococcus sp.	Bacteria	7.23	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653479	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 2
C5II13	646677	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 646677	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. CECT 3014
A0A0D8HSJ0	103808	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 103808	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. AD45
A0A143QET7	1653479	Rhodococcus sp.	Bacteria	7.23	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653479	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 2
A0A143Q362	1653478	Rhodococcus sp.	Bacteria	7.23	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653478	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 1
N1M754	1301088	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1301088	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. EsD8
A0A0K2YLL6	260936	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 260936	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. RD6.2
A0A143QKM5	1653479	Rhodococcus sp.	Bacteria	7.23	28.0	PF00732, PF00890, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653479	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 2
A0A143Q8Z3	1653478	Rhodococcus sp.	Bacteria	7.23	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 1653478	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PBTS 1
Q157H4	387786	Rhodococcus sp.	Bacteria	7.23	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 387786	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus sp. PTCC 1633
A0A2X2FEA9	44752	Rhodococcus wratislaviensis	Bacteria	7.25	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 44752	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus wratislaviensis
A0A2X2FAU3	44752	Rhodococcus wratislaviensis	Bacteria	7.25	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 44752	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus wratislaviensis
A0A2X2FAJ5	44752	Rhodococcus wratislaviensis	Bacteria	7.25	28.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85007, 85025, 1827, 44752	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus wratislaviensis
A0A060JKF6	529884	Rhodoluna lacicola	Bacteria	NA	NA	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85006, 85023, 1655488, 1655489, 529883, 529884	root, no rank, superkingdom, no rank, phylum, class, order, family, no rank, no rank, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Luna cluster, Luna-1 subcluster, Rhodoluna, Rhodoluna lacicola
A0A2P6RC86	74649	Rosa chinensis	Eukaryota	NA	NA	NA	1, 131567, 2759, 33090, 35493, 131221, 3193, 58023, 78536, 58024, 3398, 1437183, 71240, 91827, 1437201, 71275, 91835, 3744, 3745, 171638, 1176516, 3764, 74649	root, no rank, superkingdom, kingdom, phylum, subphylum, no rank, no rank, no rank, no rank, no rank, no rank, no rank, no rank, no rank, subclass, no rank, order, family, subfamily, no rank, genus, species	root, cellular organisms, Eukaryota, Viridiplantae, Streptophyta, Streptophytina, Embryophyta, Tracheophyta, Euphyllophyta, Spermatophyta, Magnoliophyta, Mesangiospermae, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Rosales, Rosaceae, Rosoideae, Rosoideae unplaced, Rosa, Rosa chinensis
C7MXW2	471857	Saccharomonospora viridis	Bacteria	7.49	46.0	NA	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 1851, 1852, 471857	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharomonospora, Saccharomonospora viridis, Saccharomonospora viridis DSM 43017
A4FP96	405948	Saccharopolyspora erythraea	Bacteria	7.2	27.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 1835, 1836, 405948	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharopolyspora, Saccharopolyspora erythraea, Saccharopolyspora erythraea NRRL 2338
K0JX84	1179773	Saccharothrix espanaensis	Bacteria	7.2	28.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 2071, 103731, 1179773	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharothrix, Saccharothrix espanaensis, Saccharothrix espanaensis DSM 44229
K0K2W3	1179773	Saccharothrix espanaensis	Bacteria	7.2	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 2071, 103731, 1179773	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharothrix, Saccharothrix espanaensis, Saccharothrix espanaensis DSM 44229
K0K9R7	1179773	Saccharothrix espanaensis	Bacteria	7.2	28.0	PF00732, PF05199	1, 131567, 2, 1783272, 201174, 1760, 85010, 2070, 2071, 103731, 1179773	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharothrix, Saccharothrix espanaensis, Saccharothrix espanaensis DSM 44229
A8M5S7	391037	Salinispora arenicola	Bacteria	7.6	27.0	PF05199	1, 131567, 2, 1783272, 201174, 1760, 85008, 28056, 168694, 168697, 391037	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Salinispora, Salinispora arenicola, Salinispora arenicola CNS-205
